Id,Prediction
9772,positive
9773,positive
9774,positive
9775,positive
9776,positive
9777,positive
9778,positive
9779,positive
9780,positive
9781,positive
9782,positive
9783,positive
9784,positive
9785,positive
9786,positive
9787,positive
9788,positive
9789,positive
9790,positive
9791,positive
9792,positive
9793,positive
9794,positive
9795,positive
9796,positive
9797,positive
9798,positive
9799,positive
9800,positive
9801,positive
9802,positive
9803,positive
9804,positive
9805,positive
9806,positive
9807,positive
9808,positive
9809,positive
9810,positive
9811,positive
9812,positive
9813,positive
9814,positive
9815,positive
9816,positive
9817,positive
9818,positive
9819,positive
9820,positive
9821,positive
9822,positive
9823,positive
9824,positive
9825,positive
9826,positive
9827,positive
9828,positive
9829,positive
9830,positive
9831,positive
9832,positive
9833,positive
9834,positive
9835,positive
9836,positive
9837,positive
9838,positive
9839,positive
9840,positive
9841,positive
9842,positive
9843,positive
9844,positive
9845,positive
9846,positive
9847,positive
9848,positive
9849,positive
9850,positive
9851,positive
9852,positive
9853,positive
9854,positive
9855,positive
9856,positive
9857,positive
9858,positive
9859,positive
9860,positive
9861,positive
9862,positive
9863,positive
9864,positive
9865,positive
9866,positive
9867,positive
9868,positive
9869,positive
9870,positive
9871,positive
9872,positive
9873,positive
9874,positive
9875,positive
9876,positive
9877,positive
9878,positive
9879,positive
9880,positive
9881,positive
9882,positive
9883,positive
9884,positive
9885,positive
9886,positive
9887,positive
9888,positive
9889,positive
9890,positive
9891,positive
9892,positive
9893,positive
9894,positive
9895,positive
9896,positive
9897,positive
9898,positive
9899,positive
9900,positive
9901,positive
9902,positive
9903,positive
9904,positive
9905,positive
9906,positive
9907,positive
9908,positive
9909,positive
9910,positive
9911,positive
9912,positive
9913,positive
9914,positive
9915,positive
9916,positive
9917,positive
9918,positive
9919,positive
9920,positive
9921,positive
9922,positive
9923,positive
9924,positive
9925,positive
9926,positive
9927,positive
9928,positive
9929,positive
9930,positive
9931,positive
9932,positive
9933,positive
9934,positive
9935,positive
9936,positive
9937,positive
9938,positive
9939,positive
9940,positive
9941,positive
9942,positive
9943,positive
9944,positive
9945,positive
9946,positive
9947,positive
9948,positive
9949,positive
9950,positive
9951,positive
9952,positive
9953,positive
9954,positive
9955,positive
9956,positive
9957,positive
9958,positive
9959,positive
9960,positive
9961,positive
9962,positive
9963,positive
9964,positive
9965,positive
9966,positive
9967,positive
9968,positive
9969,positive
9970,positive
9971,positive
9972,positive
9973,positive
9974,positive
9975,positive
9976,positive
9977,positive
9978,positive
9979,positive
9980,positive
9981,positive
9982,positive
9983,positive
9984,positive
9985,positive
9986,positive
9987,positive
9988,positive
9989,positive
9990,positive
9991,positive
9992,positive
9993,positive
9994,positive
9995,positive
9996,positive
9997,positive
9998,positive
9999,positive
10000,positive
10001,positive
10002,positive
10003,positive
10004,positive
10005,positive
10006,positive
10007,positive
10008,positive
10009,positive
10010,positive
10011,positive
10012,positive
10013,positive
10014,positive
10015,positive
10016,positive
10017,positive
10018,positive
10019,positive
10020,positive
10021,positive
10022,positive
10023,positive
10024,positive
10025,positive
10026,positive
10027,positive
10028,positive
10029,positive
10030,positive
10031,positive
10032,positive
10033,positive
10034,positive
10035,positive
10036,positive
10037,positive
10038,positive
10039,positive
10040,positive
10041,positive
10042,positive
10043,positive
10044,positive
10045,positive
10046,positive
10047,positive
10048,positive
10049,positive
10050,positive
10051,positive
10052,positive
10053,positive
10054,positive
10055,positive
10056,positive
10057,positive
10058,positive
10059,positive
10060,positive
10061,positive
10062,positive
10063,positive
10064,positive
10065,positive
10066,positive
10067,positive
10068,positive
10069,positive
10070,positive
10071,positive
10072,positive
10073,positive
10074,positive
10075,positive
10076,positive
10077,positive
10078,positive
10079,positive
10080,positive
10081,positive
10082,positive
10083,positive
10084,positive
10085,positive
10086,positive
10087,positive
10088,positive
10089,positive
10090,positive
10091,positive
10092,positive
10093,positive
10094,positive
10095,positive
10096,positive
10097,positive
10098,positive
10099,positive
10100,positive
10101,positive
10102,positive
10103,positive
10104,positive
10105,positive
10106,positive
10107,positive
10108,positive
10109,positive
10110,positive
10111,positive
10112,positive
10113,positive
10114,positive
10115,positive
10116,positive
10117,positive
10118,positive
10119,positive
10120,positive
10121,positive
10122,positive
10123,positive
10124,positive
10125,positive
10126,positive
10127,positive
10128,positive
10129,positive
10130,positive
10131,positive
10132,positive
10133,positive
10134,positive
10135,positive
10136,positive
10137,positive
10138,positive
10139,positive
10140,positive
10141,positive
10142,positive
10143,positive
10144,positive
10145,positive
10146,positive
10147,positive
10148,positive
10149,positive
10150,positive
10151,positive
10152,positive
10153,positive
10154,positive
10155,positive
10156,positive
10157,positive
10158,positive
10159,positive
10160,positive
10161,positive
10162,positive
10163,positive
10164,positive
10165,positive
10166,positive
10167,positive
10168,positive
10169,positive
10170,positive
10171,positive
10172,positive
10173,positive
10174,positive
10175,positive
10176,positive
10177,positive
10178,positive
10179,positive
10180,positive
10181,positive
10182,positive
10183,positive
10184,positive
10185,positive
10186,positive
10187,positive
10188,positive
10189,positive
10190,positive
10191,positive
10192,positive
10193,positive
10194,positive
10195,positive
10196,positive
10197,positive
10198,positive
10199,positive
10200,positive
10201,positive
10202,positive
10203,positive
10204,positive
10205,positive
10206,positive
10207,positive
10208,positive
10209,positive
10210,positive
10211,positive
10212,positive
10213,positive
10214,positive
10215,positive
10216,positive
10217,positive
10218,positive
10219,positive
10220,positive
10221,positive
10222,positive
10223,positive
10224,positive
10225,positive
10226,positive
10227,positive
10228,positive
10229,positive
10230,positive
10231,positive
10232,positive
10233,positive
10234,positive
10235,positive
10236,positive
10237,positive
10238,positive
10239,positive
10240,positive
10241,positive
10242,positive
10243,positive
10244,positive
10245,positive
10246,positive
10247,positive
10248,positive
10249,positive
10250,positive
10251,positive
10252,positive
10253,positive
10254,positive
10255,positive
10256,positive
10257,positive
10258,positive
10259,positive
10260,positive
10261,positive
10262,positive
10263,positive
10264,positive
10265,positive
10266,positive
10267,positive
10268,positive
10269,positive
10270,positive
10271,positive
10272,positive
10273,positive
10274,positive
10275,positive
10276,positive
10277,positive
10278,positive
10279,positive
10280,positive
10281,positive
10282,positive
10283,positive
10284,positive
10285,positive
10286,positive
10287,positive
10288,positive
10289,positive
10290,positive
10291,positive
10292,positive
10293,positive
10294,positive
10295,positive
10296,positive
10297,positive
10298,positive
10299,positive
10300,positive
10301,positive
10302,positive
10303,positive
10304,positive
10305,positive
10306,positive
10307,positive
10308,positive
10309,positive
10310,positive
10311,positive
10312,positive
10313,positive
10314,positive
10315,positive
10316,positive
10317,positive
10318,positive
10319,positive
10320,positive
10321,positive
10322,positive
10323,positive
10324,positive
10325,positive
10326,positive
10327,positive
10328,positive
10329,positive
10330,positive
10331,positive
10332,positive
10333,positive
10334,positive
10335,positive
10336,positive
10337,positive
10338,positive
10339,positive
10340,positive
10341,positive
10342,positive
10343,positive
10344,positive
10345,positive
10346,positive
10347,positive
10348,positive
10349,positive
10350,positive
10351,positive
10352,positive
10353,positive
10354,positive
10355,positive
10356,positive
10357,positive
10358,positive
10359,positive
10360,positive
10361,positive
10362,positive
10363,positive
10364,positive
10365,positive
10366,positive
10367,positive
10368,positive
10369,positive
10370,positive
10371,positive
10372,positive
10373,positive
10374,positive
10375,positive
10376,positive
10377,positive
10378,positive
10379,positive
10380,positive
10381,positive
10382,positive
10383,positive
10384,positive
10385,positive
10386,positive
10387,positive
10388,positive
10389,positive
10390,positive
10391,positive
10392,positive
10393,positive
10394,positive
10395,positive
10396,positive
10397,positive
10398,positive
10399,positive
10400,positive
10401,positive
10402,positive
10403,positive
10404,positive
10405,positive
10406,positive
10407,positive
10408,positive
10409,positive
10410,positive
10411,positive
10412,positive
10413,positive
10414,positive
10415,positive
10416,positive
10417,positive
10418,positive
10419,positive
10420,positive
10421,positive
10422,positive
10423,positive
10424,positive
10425,positive
10426,positive
10427,positive
10428,positive
10429,positive
10430,positive
10431,positive
10432,positive
10433,positive
10434,positive
10435,positive
10436,positive
10437,positive
10438,positive
10439,positive
10440,positive
10441,positive
10442,positive
10443,positive
10444,positive
10445,positive
10446,positive
10447,positive
10448,positive
10449,positive
10450,positive
10451,positive
10452,positive
10453,positive
10454,positive
10455,positive
10456,positive
10457,positive
10458,positive
10459,positive
10460,positive
10461,positive
10462,positive
10463,positive
10464,positive
10465,positive
10466,positive
10467,positive
10468,positive
10469,positive
10470,positive
10471,positive
10472,positive
10473,positive
10474,positive
10475,positive
10476,positive
10477,positive
10478,positive
10479,positive
10480,positive
10481,positive
10482,positive
10483,positive
10484,positive
10485,positive
10486,positive
10487,positive
10488,positive
10489,positive
10490,positive
10491,positive
10492,positive
10493,positive
10494,positive
10495,positive
10496,positive
10497,positive
10498,positive
10499,positive
10500,positive
10501,positive
10502,positive
10503,positive
10504,positive
10505,positive
10506,positive
10507,positive
10508,positive
10509,positive
10510,positive
10511,positive
10512,positive
10513,positive
10514,positive
10515,positive
10516,positive
10517,positive
10518,positive
10519,positive
10520,positive
10521,positive
10522,positive
10523,positive
10524,positive
10525,positive
10526,positive
10527,positive
10528,positive
10529,positive
10530,positive
10531,positive
10532,positive
10533,positive
10534,positive
10535,positive
10536,positive
10537,positive
10538,positive
10539,positive
10540,positive
10541,positive
10542,positive
10543,positive
10544,positive
10545,positive
10546,positive
10547,positive
10548,positive
10549,positive
10550,positive
10551,positive
10552,positive
10553,positive
10554,positive
10555,positive
10556,positive
10557,positive
10558,positive
10559,positive
10560,positive
10561,positive
10562,positive
10563,positive
10564,positive
10565,positive
10566,positive
10567,positive
10568,positive
10569,positive
10570,positive
10571,positive
10572,positive
10573,positive
10574,positive
10575,positive
10576,positive
10577,positive
10578,positive
10579,positive
10580,positive
10581,positive
10582,positive
10583,positive
10584,positive
10585,positive
10586,positive
10587,positive
10588,positive
10589,positive
10590,positive
10591,positive
10592,positive
10593,positive
10594,positive
10595,positive
10596,positive
10597,positive
10598,positive
10599,positive
10600,positive
10601,positive
10602,positive
10603,positive
10604,positive
10605,positive
10606,positive
10607,positive
10608,positive
10609,positive
10610,positive
10611,positive
10612,positive
10613,positive
10614,positive
10615,positive
10616,positive
10617,positive
10618,positive
10619,positive
10620,positive
10621,positive
10622,positive
10623,positive
10624,positive
10625,positive
10626,positive
10627,positive
10628,positive
10629,positive
10630,positive
10631,positive
10632,positive
10633,positive
10634,positive
10635,positive
10636,positive
10637,positive
10638,positive
10639,positive
10640,positive
10641,positive
10642,positive
10643,positive
10644,positive
10645,positive
10646,positive
10647,positive
10648,positive
10649,positive
10650,positive
10651,positive
10652,positive
10653,positive
10654,positive
10655,positive
10656,positive
10657,positive
10658,positive
10659,positive
10660,positive
10661,positive
10662,positive
10663,positive
10664,positive
10665,positive
10666,positive
10667,positive
10668,positive
10669,positive
10670,positive
10671,positive
10672,positive
10673,positive
10674,positive
10675,positive
10676,positive
10677,positive
10678,positive
10679,positive
10680,positive
10681,positive
10682,positive
10683,positive
10684,positive
10685,positive
10686,positive
10687,positive
10688,positive
10689,positive
10690,positive
10691,positive
10692,positive
10693,positive
10694,positive
10695,positive
10696,positive
10697,positive
10698,positive
10699,positive
10700,positive
10701,positive
10702,positive
10703,positive
10704,positive
10705,positive
10706,positive
10707,positive
10708,positive
10709,positive
10710,positive
10711,positive
10712,positive
10713,positive
10714,positive
10715,positive
10716,positive
10717,positive
10718,positive
10719,positive
10720,positive
10721,positive
10722,positive
10723,positive
10724,positive
10725,positive
10726,positive
10727,positive
10728,positive
10729,positive
10730,positive
10731,positive
10732,positive
10733,positive
10734,positive
10735,positive
10736,positive
10737,positive
10738,positive
10739,positive
10740,positive
10741,positive
10742,positive
10743,positive
10744,positive
10745,positive
10746,positive
10747,positive
10748,positive
10749,positive
10750,positive
10751,positive
10752,positive
10753,positive
10754,positive
10755,positive
10756,positive
10757,positive
10758,positive
10759,positive
10760,positive
10761,positive
10762,positive
10763,positive
10764,positive
10765,positive
10766,positive
10767,positive
10768,positive
10769,positive
10770,positive
10771,positive
10772,positive
10773,positive
10774,positive
10775,positive
10776,positive
10777,positive
10778,positive
10779,positive
10780,positive
10781,positive
10782,positive
10783,positive
10784,positive
10785,positive
10786,positive
10787,positive
10788,positive
10789,positive
10790,positive
10791,positive
10792,positive
10793,positive
10794,positive
10795,positive
10796,positive
10797,positive
10798,positive
10799,positive
10800,positive
10801,positive
10802,positive
10803,positive
10804,positive
10805,positive
10806,positive
10807,positive
10808,positive
10809,positive
10810,positive
10811,positive
10812,positive
10813,positive
10814,positive
10815,positive
10816,positive
10817,positive
10818,positive
10819,positive
10820,positive
10821,positive
10822,positive
10823,positive
10824,positive
10825,positive
10826,positive
10827,positive
10828,positive
10829,positive
10830,positive
10831,positive
10832,positive
10833,positive
10834,positive
10835,positive
10836,positive
10837,positive
10838,positive
10839,positive
10840,positive
10841,positive
10842,positive
10843,positive
10844,positive
10845,positive
10846,positive
10847,positive
10848,positive
10849,positive
10850,positive
10851,positive
10852,positive
10853,positive
10854,positive
10855,positive
10856,positive
10857,positive
10858,positive
10859,positive
10860,positive
10861,positive
10862,positive
10863,positive
10864,positive
10865,positive
10866,positive
10867,positive
10868,positive
10869,positive
10870,positive
10871,positive
10872,positive
10873,positive
10874,positive
10875,positive
10876,positive
10877,positive
10878,positive
10879,positive
10880,positive
10881,positive
10882,positive
10883,positive
10884,positive
10885,positive
10886,positive
10887,positive
10888,positive
10889,positive
10890,positive
10891,positive
10892,positive
10893,positive
10894,positive
10895,positive
10896,positive
10897,positive
10898,positive
10899,positive
10900,positive
10901,positive
10902,positive
10903,positive
10904,positive
10905,positive
10906,positive
10907,positive
10908,positive
10909,positive
10910,positive
10911,positive
10912,positive
10913,positive
10914,positive
10915,positive
10916,positive
10917,positive
10918,positive
10919,positive
10920,positive
10921,positive
10922,positive
10923,positive
10924,positive
10925,positive
10926,positive
10927,positive
10928,positive
10929,positive
10930,positive
10931,positive
10932,positive
10933,positive
10934,positive
10935,positive
10936,positive
10937,positive
10938,positive
10939,positive
10940,positive
10941,positive
10942,positive
10943,positive
10944,positive
10945,positive
10946,positive
10947,positive
10948,positive
10949,positive
10950,positive
10951,positive
10952,positive
10953,positive
10954,positive
10955,positive
10956,positive
10957,positive
10958,positive
10959,positive
10960,positive
10961,positive
10962,positive
10963,positive
10964,positive
10965,positive
10966,positive
10967,positive
10968,positive
10969,positive
10970,positive
10971,positive
10972,positive
10973,positive
10974,positive
10975,positive
10976,positive
10977,positive
10978,positive
10979,positive
10980,positive
10981,positive
10982,positive
10983,positive
10984,positive
10985,positive
10986,positive
10987,positive
10988,positive
10989,positive
10990,positive
10991,positive
10992,positive
10993,positive
10994,positive
10995,positive
10996,positive
10997,positive
10998,positive
10999,positive
11000,positive
11001,positive
11002,positive
11003,positive
11004,positive
11005,positive
11006,positive
11007,positive
11008,positive
11009,positive
11010,positive
11011,positive
11012,positive
11013,positive
11014,positive
11015,positive
11016,positive
11017,positive
11018,positive
11019,positive
11020,positive
11021,positive
11022,positive
11023,positive
11024,positive
11025,positive
11026,positive
11027,positive
11028,positive
11029,positive
11030,positive
11031,positive
11032,positive
11033,positive
11034,positive
11035,positive
11036,positive
11037,positive
11038,positive
11039,positive
11040,positive
11041,positive
11042,positive
11043,positive
11044,positive
11045,positive
11046,positive
11047,positive
11048,positive
11049,positive
11050,positive
11051,positive
11052,positive
11053,positive
11054,positive
11055,positive
11056,positive
11057,positive
11058,positive
11059,positive
11060,positive
11061,positive
11062,positive
11063,positive
11064,positive
11065,positive
11066,positive
11067,positive
11068,positive
11069,positive
11070,positive
11071,positive
11072,positive
11073,positive
11074,positive
11075,positive
11076,positive
11077,positive
11078,positive
11079,positive
11080,positive
11081,positive
11082,positive
11083,positive
11084,positive
11085,positive
11086,positive
11087,positive
11088,positive
11089,positive
11090,positive
11091,positive
11092,positive
11093,positive
11094,positive
11095,positive
11096,positive
11097,positive
11098,positive
11099,positive
11100,positive
11101,positive
11102,positive
11103,positive
11104,positive
11105,positive
11106,positive
11107,positive
11108,positive
11109,positive
11110,positive
11111,positive
11112,positive
11113,positive
11114,positive
11115,positive
11116,positive
11117,positive
11118,positive
11119,positive
11120,positive
11121,positive
11122,positive
11123,positive
11124,positive
11125,positive
11126,positive
11127,positive
11128,positive
11129,positive
11130,positive
11131,positive
11132,positive
11133,positive
11134,positive
11135,positive
11136,positive
11137,positive
11138,positive
11139,positive
11140,positive
11141,positive
11142,positive
11143,positive
11144,positive
11145,positive
11146,positive
11147,positive
11148,positive
11149,positive
11150,positive
11151,positive
11152,positive
11153,positive
11154,positive
11155,positive
11156,positive
11157,positive
11158,positive
11159,positive
11160,positive
11161,positive
11162,positive
11163,positive
11164,positive
11165,positive
11166,positive
11167,positive
11168,positive
11169,positive
11170,positive
11171,positive
11172,positive
11173,positive
11174,positive
11175,positive
11176,positive
11177,positive
11178,positive
11179,positive
11180,positive
11181,positive
11182,positive
11183,positive
11184,positive
11185,positive
11186,positive
11187,positive
11188,positive
11189,positive
11190,positive
11191,positive
11192,positive
11193,positive
11194,positive
11195,positive
11196,positive
11197,positive
11198,positive
11199,positive
11200,positive
11201,positive
11202,positive
11203,positive
11204,positive
11205,positive
11206,positive
11207,positive
11208,positive
11209,positive
11210,positive
11211,positive
11212,positive
11213,positive
11214,positive
11215,positive
11216,positive
11217,positive
11218,positive
11219,positive
11220,positive
11221,positive
11222,positive
11223,positive
11224,positive
11225,positive
11226,positive
11227,positive
11228,positive
11229,positive
11230,positive
11231,positive
11232,positive
11233,positive
11234,positive
11235,positive
11236,positive
11237,positive
11238,positive
11239,positive
11240,positive
11241,positive
11242,positive
11243,positive
11244,positive
11245,positive
11246,positive
11247,positive
11248,positive
11249,positive
11250,positive
11251,positive
11252,positive
11253,positive
11254,positive
11255,positive
11256,positive
11257,positive
11258,positive
11259,positive
11260,positive
11261,positive
11262,positive
11263,positive
11264,positive
11265,positive
11266,positive
11267,positive
11268,positive
11269,positive
11270,positive
11271,positive
11272,positive
11273,positive
11274,positive
11275,positive
11276,positive
11277,positive
11278,positive
11279,positive
11280,positive
11281,positive
11282,positive
11283,positive
11284,positive
11285,positive
11286,positive
11287,positive
11288,positive
11289,positive
11290,positive
11291,positive
11292,positive
11293,positive
11294,positive
11295,positive
11296,positive
11297,positive
11298,positive
11299,positive
11300,positive
11301,positive
11302,positive
11303,positive
11304,positive
11305,positive
11306,positive
11307,positive
11308,positive
11309,positive
11310,positive
11311,positive
11312,positive
11313,positive
11314,positive
11315,positive
11316,positive
11317,positive
11318,positive
11319,positive
11320,positive
11321,positive
11322,positive
11323,positive
11324,positive
11325,positive
11326,positive
11327,positive
11328,positive
11329,positive
11330,positive
11331,positive
11332,positive
11333,positive
11334,positive
11335,positive
11336,positive
11337,positive
11338,positive
11339,positive
11340,positive
11341,positive
11342,positive
11343,positive
11344,positive
11345,positive
11346,positive
11347,positive
11348,positive
11349,positive
11350,positive
11351,positive
11352,positive
11353,positive
11354,positive
11355,positive
11356,positive
11357,positive
11358,positive
11359,positive
11360,positive
11361,positive
11362,positive
11363,positive
11364,positive
11365,positive
11366,positive
11367,positive
11368,positive
11369,positive
11370,positive
11371,positive
11372,positive
11373,positive
11374,positive
11375,positive
11376,positive
11377,positive
11378,positive
11379,positive
11380,positive
11381,positive
11382,positive
11383,positive
11384,positive
11385,positive
11386,positive
11387,positive
11388,positive
11389,positive
11390,positive
11391,positive
11392,positive
11393,positive
11394,positive
11395,positive
11396,positive
11397,positive
11398,positive
11399,positive
11400,positive
11401,positive
11402,positive
11403,positive
11404,positive
11405,positive
11406,positive
11407,positive
11408,positive
11409,positive
11410,positive
11411,positive
11412,positive
11413,positive
11414,positive
11415,positive
11416,positive
11417,positive
11418,positive
11419,positive
11420,positive
11421,positive
11422,positive
11423,positive
11424,positive
11425,positive
11426,positive
11427,positive
11428,positive
11429,positive
11430,positive
11431,positive
11432,positive
11433,positive
11434,positive
11435,positive
11436,positive
11437,positive
11438,positive
11439,positive
11440,positive
11441,positive
11442,positive
11443,positive
11444,positive
11445,positive
11446,positive
11447,positive
11448,positive
11449,positive
11450,positive
11451,positive
11452,positive
11453,positive
11454,positive
11455,positive
11456,positive
11457,positive
11458,positive
11459,positive
11460,positive
11461,positive
11462,positive
11463,positive
11464,positive
11465,positive
11466,positive
11467,positive
11468,positive
11469,positive
11470,positive
11471,positive
11472,positive
11473,positive
11474,positive
11475,positive
11476,positive
11477,positive
11478,positive
11479,positive
11480,positive
11481,positive
11482,positive
11483,positive
11484,positive
11485,positive
11486,positive
11487,positive
11488,positive
11489,positive
11490,positive
11491,positive
11492,positive
11493,positive
11494,positive
11495,positive
11496,positive
11497,positive
11498,positive
11499,positive
11500,positive
11501,positive
11502,positive
11503,positive
11504,positive
11505,positive
11506,positive
11507,positive
11508,positive
11509,positive
11510,positive
11511,positive
11512,positive
11513,positive
11514,positive
11515,positive
11516,positive
11517,positive
11518,positive
11519,positive
11520,positive
11521,positive
11522,positive
11523,positive
11524,positive
11525,positive
11526,positive
11527,positive
11528,positive
11529,positive
11530,positive
11531,positive
11532,positive
11533,positive
11534,positive
11535,positive
11536,positive
11537,positive
11538,positive
11539,positive
11540,positive
11541,positive
11542,positive
11543,positive
11544,positive
11545,positive
11546,positive
11547,positive
11548,positive
11549,positive
11550,positive
11551,positive
11552,positive
11553,positive
11554,positive
11555,positive
11556,positive
11557,positive
11558,positive
11559,positive
11560,positive
11561,positive
11562,positive
11563,positive
11564,positive
11565,positive
11566,positive
11567,positive
11568,positive
11569,positive
11570,positive
11571,positive
11572,positive
11573,positive
11574,positive
11575,positive
11576,positive
11577,positive
11578,positive
11579,positive
11580,positive
11581,positive
11582,positive
11583,positive
11584,positive
11585,positive
11586,positive
11587,positive
11588,positive
11589,positive
11590,positive
11591,positive
11592,positive
11593,positive
11594,positive
11595,positive
11596,positive
11597,positive
11598,positive
11599,positive
11600,positive
11601,positive
11602,positive
11603,positive
11604,positive
11605,positive
11606,positive
11607,positive
11608,positive
11609,positive
11610,positive
11611,positive
11612,positive
11613,positive
11614,positive
11615,positive
11616,positive
11617,positive
11618,positive
11619,positive
11620,positive
11621,positive
11622,positive
11623,positive
11624,positive
11625,positive
11626,positive
11627,positive
11628,positive
11629,positive
11630,positive
11631,positive
11632,positive
11633,positive
11634,positive
11635,positive
11636,positive
11637,positive
11638,positive
11639,positive
11640,positive
11641,positive
11642,positive
11643,positive
11644,positive
11645,positive
11646,positive
11647,positive
11648,positive
11649,positive
11650,positive
11651,positive
11652,positive
11653,positive
11654,positive
11655,positive
11656,positive
11657,positive
11658,positive
11659,positive
11660,positive
11661,positive
11662,positive
11663,positive
11664,positive
11665,positive
11666,positive
11667,positive
11668,positive
11669,positive
11670,positive
11671,positive
11672,positive
11673,positive
11674,positive
11675,positive
11676,positive
11677,positive
11678,positive
11679,positive
11680,positive
11681,positive
11682,positive
11683,positive
11684,positive
11685,positive
11686,positive
11687,positive
11688,positive
11689,positive
11690,positive
11691,positive
11692,positive
11693,positive
11694,positive
11695,positive
11696,positive
11697,positive
11698,positive
11699,positive
11700,positive
11701,positive
11702,positive
11703,positive
11704,positive
11705,positive
11706,positive
11707,positive
11708,positive
11709,positive
11710,positive
11711,positive
11712,positive
11713,positive
11714,positive
11715,positive
11716,positive
11717,positive
11718,positive
11719,positive
11720,positive
11721,positive
11722,positive
11723,positive
11724,positive
11725,positive
11726,positive
11727,positive
11728,positive
11729,positive
11730,positive
11731,positive
11732,positive
11733,positive
11734,positive
11735,positive
11736,positive
11737,positive
11738,positive
11739,positive
11740,positive
11741,positive
11742,positive
11743,positive
11744,positive
11745,positive
11746,positive
11747,positive
11748,positive
11749,positive
11750,positive
11751,positive
11752,positive
11753,positive
11754,positive
11755,positive
11756,positive
11757,positive
11758,positive
11759,positive
11760,positive
11761,positive
11762,positive
11763,positive
11764,positive
11765,positive
11766,positive
11767,positive
11768,positive
11769,positive
11770,positive
11771,positive
11772,positive
11773,positive
11774,positive
11775,positive
11776,positive
11777,positive
11778,positive
11779,positive
11780,positive
11781,positive
11782,positive
11783,positive
11784,positive
11785,positive
11786,positive
11787,positive
11788,positive
11789,positive
11790,positive
11791,positive
11792,positive
11793,positive
11794,positive
11795,positive
11796,positive
11797,positive
11798,positive
11799,positive
11800,positive
11801,positive
11802,positive
11803,positive
11804,positive
11805,positive
11806,positive
11807,positive
11808,positive
11809,positive
11810,positive
11811,positive
11812,positive
11813,positive
11814,positive
11815,positive
11816,positive
11817,positive
11818,positive
11819,positive
11820,positive
11821,positive
11822,positive
11823,positive
11824,positive
11825,positive
11826,positive
11827,positive
11828,positive
11829,positive
11830,positive
11831,positive
11832,positive
11833,positive
11834,positive
11835,positive
11836,positive
11837,positive
11838,positive
11839,positive
11840,positive
11841,positive
11842,positive
11843,positive
11844,positive
11845,positive
11846,positive
11847,positive
11848,positive
11849,positive
11850,positive
11851,positive
11852,positive
11853,positive
11854,positive
11855,positive
11856,positive
11857,positive
11858,positive
11859,positive
11860,positive
11861,positive
11862,positive
11863,positive
11864,positive
11865,positive
11866,positive
11867,positive
11868,positive
11869,positive
11870,positive
11871,positive
11872,positive
11873,positive
11874,positive
11875,positive
11876,positive
11877,positive
11878,positive
11879,positive
11880,positive
11881,positive
11882,positive
11883,positive
11884,positive
11885,positive
11886,positive
11887,positive
11888,positive
11889,positive
11890,positive
11891,positive
11892,positive
11893,positive
11894,positive
11895,positive
11896,positive
11897,positive
11898,positive
11899,positive
11900,positive
11901,positive
11902,positive
11903,positive
11904,positive
11905,positive
11906,positive
11907,positive
11908,positive
11909,positive
11910,positive
11911,positive
11912,positive
11913,positive
11914,positive
11915,positive
11916,positive
11917,positive
11918,positive
11919,positive
11920,positive
11921,positive
11922,positive
11923,positive
11924,positive
11925,positive
11926,positive
11927,positive
11928,positive
11929,positive
11930,positive
11931,positive
11932,positive
11933,positive
11934,positive
11935,positive
11936,positive
11937,positive
11938,positive
11939,positive
11940,positive
11941,positive
11942,positive
11943,positive
11944,positive
11945,positive
11946,positive
11947,positive
11948,positive
11949,positive
11950,positive
11951,positive
11952,positive
11953,positive
11954,positive
11955,positive
11956,positive
11957,positive
11958,positive
11959,positive
11960,positive
11961,positive
11962,positive
11963,positive
11964,positive
11965,positive
11966,positive
11967,positive
11968,positive
11969,positive
11970,positive
11971,positive
11972,positive
11973,positive
11974,positive
11975,positive
11976,positive
11977,positive
11978,positive
11979,positive
11980,positive
11981,positive
11982,positive
11983,positive
11984,positive
11985,positive
11986,positive
11987,positive
11988,positive
11989,positive
11990,positive
11991,positive
11992,positive
11993,positive
11994,positive
11995,positive
11996,positive
11997,positive
11998,positive
11999,positive
12000,positive
12001,positive
12002,positive
12003,positive
12004,positive
12005,positive
12006,positive
12007,positive
12008,positive
12009,positive
12010,positive
12011,positive
12012,positive
12013,positive
12014,positive
12015,positive
12016,positive
12017,positive
12018,positive
12019,positive
12020,positive
12021,positive
12022,positive
12023,positive
12024,positive
12025,positive
12026,positive
12027,positive
12028,positive
12029,positive
12030,positive
12031,positive
12032,positive
12033,positive
12034,positive
12035,positive
12036,positive
12037,positive
12038,positive
12039,positive
12040,positive
12041,positive
12042,positive
12043,positive
12044,positive
12045,positive
12046,positive
12047,positive
12048,positive
12049,positive
12050,positive
12051,positive
12052,positive
12053,positive
12054,positive
12055,positive
12056,positive
12057,positive
12058,positive
12059,positive
12060,positive
12061,positive
12062,positive
12063,positive
12064,positive
12065,positive
12066,positive
12067,positive
12068,positive
12069,positive
12070,positive
12071,positive
12072,positive
12073,positive
12074,positive
12075,positive
12076,positive
12077,positive
12078,positive
12079,positive
12080,positive
12081,positive
12082,positive
12083,positive
12084,positive
12085,positive
12086,positive
12087,positive
12088,positive
12089,positive
12090,positive
12091,positive
12092,positive
12093,positive
12094,positive
12095,positive
12096,positive
12097,positive
12098,positive
12099,positive
12100,positive
12101,positive
12102,positive
12103,positive
